name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2024-10-08,29,14.2,20.5,30.3,14.2,20.7,15.7,75.9,12.3,100,50,rain,0,0,27,50.8,210.8,1018,68.8,19.4,273.6,23.7,10,10,2024-10-08T06:22:50,2024-10-08T18:29:51,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-09,28,11.7,20.7,28.3,11.7,20.7,15,72.7,2,100,50,rain,0,0,19.8,20.5,215.1,1018.1,68.7,18.2,277.7,24,9,10,2024-10-09T06:22:33,2024-10-09T18:29:36,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-10,29,12.4,20.5,29.5,12.4,20.6,15.2,73.8,0.7,100,25,rain,0,0,23,29.5,28.4,1017.4,62.7,19.3,267,23,9,10,2024-10-10T06:22:16,2024-10-10T18:29:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-11,30,12.6,20.8,30,12.6,20.8,15.1,72.6,5,100,33.33,rain,0,0,22.7,23.9,152.3,1016.6,63.3,20.7,262.9,22.7,10,10,2024-10-11T06:21:59,2024-10-11T18:29:05,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-12,30.1,12.7,21.6,29.8,12.7,21.6,14.6,67.5,0,0,0,,0,0,24.1,27.3,228.4,1016.9,54.3,18.8,276.7,23.9,9,10,2024-10-12T06:21:44,2024-10-12T18:28:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-13,30,11.8,22.1,30,11.8,22.1,15.7,69.2,0.1,100,4.17,rain,0,0,15.1,22,187.5,1016.8,53.1,16,202.6,17.5,10,10,2024-10-13T06:21:28,2024-10-13T18:28:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,63709099999,63710099999"
"Kericho, Kenya",2024-10-14,29,13.3,21.1,29.8,13.3,21.3,16.2,75.2,9.7,100,70.83,rain,0,0,28.8,27.7,195.7,1016.9,71,18.2,255.2,22,8,30,2024-10-14T06:21:13,2024-10-14T18:28:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-15,30,14.6,21.7,30.8,14.6,21.8,15.7,71.8,24.9,100,75,rain,0,0,41.8,20.5,172.9,1016.4,74,20.2,259.7,22.6,9,10,2024-10-15T06:20:59,2024-10-15T18:28:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-16,31,14.2,21,31.4,14.2,21.1,16.2,75.7,11.7,100,75,rain,0,0,31,25.9,159.5,1017.5,77.5,18.6,206.4,17.8,9,30,2024-10-16T06:20:45,2024-10-16T18:27:59,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-10-17,29,14.6,20.7,29.8,14.6,20.8,16.2,77.6,23.1,100,91.67,rain,0,0,25.2,44.6,81.5,1017.6,78.2,18.6,213.2,18.5,8,10,2024-10-17T06:20:32,2024-10-17T18:27:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
